Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
45.8,5.98E-14,45.8,5.98E-14
45.9,9.74E-14,45.9,9.74E-14
46,1.05E-14,46,1.05E-14
46.1,4.57E-14,46.1,4.57E-14
46.2,1.28E-13,46.2,1.28E-13
46.3,1.02E-13,46.3,1.02E-13
46.4,8.02E-14,46.4,8.02E-14
46.5,9.08E-14,46.5,9.08E-14
46.6,4.93E-14,46.6,4.93E-14
46.7,3.81E-14,46.7,3.81E-14
46.8,9.29E-14,46.8,9.29E-14
46.9,4.48E-14,46.9,4.48E-14
47,2.19E-14,47,2.19E-14
47.1,2.48E-14,47.1,2.48E-14
47.2,7.56E-16,47.2,7.56E-16
47.3,2.94E-14,47.3,2.94E-14
47.4,5.77E-14,47.4,5.78E-14
47.5,3.01E-14,47.5,3.01E-14
47.6,4.98E-16,47.6,4.98E-16
47.7,1.94E-15,47.7,1.94E-15
47.8,4.32E-15,47.8,4.32E-15
47.9,4.44E-15,47.9,4.44E-15
48,1.20E-14,48,1.20E-14
48.1,1.00E-14,48.1,1.00E-14
48.2,1.06E-15,48.2,1.06E-15
48.3,8.42E-16,48.3,8.42E-16
48.4,1.09E-15,48.4,1.09E-15
48.5,9.06E-16,48.5,9.06E-16
48.6,1.19E-16,48.6,1.19E-16
48.7,5.71E-17,48.7,5.71E-17
48.8,4.16E-17,48.8,4.16E-17
48.9,1.14E-16,48.9,1.14E-16
49,9.59E-17,49,9.59E-17
49.1,2.21E-17,49.1,2.21E-17
49.2,5.76E-18,49.2,5.76E-18
49.3,7.84E-18,49.3,7.84E-18
49.4,3.41E-19,49.4,3.42E-19
49.5,4.36E-19,49.5,4.36E-19
49.6,4.51E-19,49.6,4.52E-19
49.7,1.10E-20,49.7,1.09E-20
49.8,1.02E-19,49.8,1.02E-19
49.9,7.47E-20,49.9,7.49E-20
50,1.05E-19,50,1.05E-19
50.1,2.25E-20,50.1,2.26E-20
50.2,4.75E-20,50.2,4.76E-20
50.3,4.79E-20,50.3,4.80E-20
50.4,4.86E-20,50.4,4.87E-20
50.5,4.93E-20,50.5,4.95E-20
50.6,5.34E-20,50.6,5.36E-20
50.7,5.11E-20,50.7,5.13E-20
50.8,6.45E-20,50.8,6.47E-20
50.9,3.27E-20,50.9,3.28E-20
51,4.27E-20,51,4.28E-20
51.1,8.10E-19,51.1,8.10E-19
51.2,2.49E-18,51.2,2.49E-18
51.3,1.02E-17,51.3,1.02E-17
51.4,1.60E-18,51.4,1.60E-18
51.5,3.20E-17,51.5,3.19E-17
51.6,4.00E-17,51.6,4.00E-17
51.7,3.65E-16,51.7,3.65E-16
51.8,3.15E-16,51.8,3.15E-16
51.9,1.03E-15,51.9,1.03E-15
52,9.73E-15,52,9.73E-15
52.1,1.43E-14,52.1,1.43E-14
52.2,1.27E-14,52.2,1.27E-14
52.3,2.23E-14,52.3,2.23E-14
52.4,6.29E-14,52.4,6.29E-14
52.5,3.02E-14,52.5,3.02E-14
52.6,2.16E-14,52.6,2.16E-14
52.7,3.64E-13,52.7,3.64E-13
52.8,5.62E-13,52.8,5.62E-13
52.9,8.48E-13,52.9,8.48E-13
53,1.70E-12,53,1.70E-12
53.1,1.46E-12,53.1,1.46E-12
53.2,6.55E-13,53.2,6.54E-13
53.3,2.98E-12,53.3,2.98E-12
53.4,8.99E-12,53.4,8.99E-12
53.5,2.09E-12,53.5,2.09E-12
53.6,1.44E-12,53.6,1.44E-12
53.7,9.62E-12,53.7,9.62E-12
53.8,7.86E-12,53.8,7.85E-12
53.9,2.89E-11,53.9,2.89E-11
54,6.12E-11,54,6.12E-11
54.1,4.61E-11,54.1,4.61E-11
54.2,1.74E-11,54.2,1.74E-11
54.3,3.25E-12,54.3,3.24E-12
54.4,1.46E-11,54.4,1.46E-11
54.5,2.99E-11,54.5,2.99E-11
54.6,2.18E-11,54.6,2.18E-11
54.7,1.23E-10,54.7,1.23E-10
