Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
60.4,1.05E-09,60.4,1.05E-09
60.5,4.12E-09,60.5,4.12E-09
60.6,1.74E-08,60.6,1.74E-08
60.7,2.16E-08,60.7,2.16E-08
60.8,5.48E-09,60.8,5.49E-09
60.9,4.53E-10,60.9,4.53E-10
61,1.51E-09,61,1.51E-09
61.1,3.55E-09,61.1,3.55E-09
61.2,2.32E-08,61.2,2.32E-08
61.3,4.73E-08,61.3,4.73E-08
61.4,3.88E-08,61.4,3.88E-08
61.5,4.69E-08,61.5,4.69E-08
61.6,6.89E-08,61.6,6.89E-08
61.7,1.42E-08,61.7,1.42E-08
61.8,3.50E-08,61.8,3.50E-08
61.9,6.51E-08,61.9,6.51E-08
62,4.10E-08,62,4.10E-08
62.1,2.36E-08,62.1,2.36E-08
62.2,2.77E-08,62.2,2.77E-08
62.3,1.35E-08,62.3,1.35E-08
62.4,7.05E-08,62.4,7.05E-08
62.5,1.70E-07,62.5,1.70E-07
62.6,1.47E-07,62.6,1.47E-07
62.7,3.59E-08,62.7,3.58E-08
62.8,1.98E-08,62.8,1.98E-08
62.9,1.73E-09,62.9,1.73E-09
63,2.51E-08,63,2.50E-08
