Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
57.1,8.41E-10,57.1,8.41E-10
57.2,4.70E-10,57.2,4.70E-10
57.3,1.05E-09,57.3,1.05E-09
57.4,5.69E-10,57.4,5.69E-10
57.5,3.97E-11,57.5,3.97E-11
57.6,2.52E-10,57.6,2.52E-10
57.7,4.65E-10,57.7,4.65E-10
57.8,1.68E-09,57.8,1.68E-09
57.9,8.53E-10,57.9,8.52E-10
58,1.77E-09,58,1.76E-09
58.1,8.00E-10,58.1,8.00E-10
58.2,1.63E-09,58.2,1.63E-09
58.3,2.04E-09,58.3,2.04E-09
58.4,1.08E-09,58.4,1.08E-09
58.5,2.88E-10,58.5,2.88E-10
58.6,1.43E-09,58.6,1.43E-09
58.7,3.56E-09,58.7,3.56E-09
58.8,1.80E-09,58.8,1.80E-09
58.9,3.63E-10,58.9,3.63E-10
59,1.37E-09,59,1.37E-09
59.1,3.54E-09,59.1,3.54E-09
59.2,8.19E-10,59.2,8.18E-10
59.3,4.84E-09,59.3,4.84E-09
59.4,5.43E-09,59.4,5.43E-09
59.5,3.50E-09,59.5,3.50E-09
59.6,5.66E-09,59.6,5.66E-09
59.7,2.86E-09,59.7,2.86E-09
59.8,1.72E-09,59.8,1.72E-09
59.9,9.51E-09,59.9,9.51E-09
60,1.78E-09,60,1.78E-09
60.1,6.80E-10,60.1,6.81E-10
60.2,1.99E-09,60.2,1.99E-09
60.3,2.39E-08,60.3,2.39E-08
60.4,2.37E-08,60.4,2.37E-08
60.5,1.09E-08,60.5,1.09E-08
60.6,4.90E-09,60.6,4.90E-09
60.7,3.97E-09,60.7,3.97E-09
60.8,1.54E-08,60.8,1.54E-08
60.9,1.09E-08,60.9,1.09E-08
61,1.69E-08,61,1.69E-08
61.1,4.41E-08,61.1,4.41E-08
61.2,9.76E-09,61.2,9.76E-09
61.3,9.38E-09,61.3,9.39E-09
61.4,3.71E-09,61.4,3.71E-09
61.5,1.39E-08,61.5,1.39E-08
61.6,2.58E-08,61.6,2.58E-08
61.7,2.61E-08,61.7,2.61E-08
61.8,4.85E-08,61.8,4.85E-08
61.9,2.13E-08,61.9,2.13E-08
62,8.11E-09,62,8.11E-09
62.1,2.61E-09,62.1,2.61E-09
62.2,8.63E-09,62.2,8.63E-09
62.3,1.14E-08,62.3,1.14E-08
62.4,4.55E-08,62.4,4.55E-08
62.5,8.65E-08,62.5,8.65E-08
62.6,7.51E-08,62.6,7.51E-08
62.7,7.49E-08,62.7,7.49E-08
62.8,2.34E-07,62.8,2.34E-07
62.9,7.76E-08,62.9,7.76E-08
63,1.03E-08,63,1.03E-08
